job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,benefits_score,company_name
AI10655,Data Engineer,46440,EUR,Entry,Full Time,germany,Small,canada,50,Master,1,Healthcare,2024-10-08,2024-11-18,5.3,Neural Networks Co
AI10656,Machine Learning Engineer,101323,USD,Mid,Full Time,denmark,Small,denmark,50,Associate,2,Manufacturing,2025-03-06,2025-04-16,6.5,DataVision Ltd
AI10657,AI Research Scientist,100642,USD,Mid,Freelance,united states,Small,united states,100,Bachelor,3,Automotive,2024-03-09,2024-04-26,9.1,Machine Intelligence Group
AI10658,AI Product Manager,114239,USD,Senior,Part Time,israel,Large,israel,50,PhD,6,Healthcare,2024-10-30,2024-12-03,9.3,Neural Networks Co
AI10659,Machine Learning Engineer,61211,USD,Entry,Contract,india,Large,india,100,PhD,0,Technology,2024-04-18,2024-05-20,5.5,DataVision Ltd
AI10660,Machine Learning Engineer,83018,USD,Senior,Freelance,south korea,Mid,south korea,0,Associate,5,Government,2024-07-30,2024-10-02,6.9,DataVision Ltd
AI10661,NLP Engineer,54540,USD,Entry,Freelance,ireland,Mid,singapore,100,Associate,0,Telecommunications,2024-08-16,2024-09-19,5.7,Smart Analytics
AI10662,Deep Learning Engineer,65409,USD,Mid,Freelance,india,Mid,india,100,PhD,4,Transportation,2024-03-09,2024-04-19,9.1,TechCorp Inc
AI10663,Deep Learning Engineer,65589,GBP,Entry,Full Time,united kingdom,Mid,india,100,Associate,1,Energy,2024-04-11,2024-06-17,5.3,Predictive Systems
AI10664,ML Ops Engineer,168346,USD,Senior,Contract,norway,Mid,norway,50,PhD,9,Telecommunications,2024-02-23,2024-03-12,9.0,Machine Intelligence Group
AI10665,Data Engineer,44038,USD,Entry,Full Time,japan,Mid,japan,50,Master,1,Automotive,2024-03-09,2024-04-14,8.3,Autonomous Tech
AI10666,Computer Vision Engineer,147249,USD,Senior,Contract,norway,Small,norway,0,PhD,8,Consulting,2024-05-28,2024-08-08,6.9,Autonomous Tech
AI10667,Autonomous Systems Engineer,94377,USD,Executive,Contract,ireland,Small,ireland,0,PhD,19,Energy,2025-03-29,2025-05-13,7.3,Cloud AI Solutions
AI10668,Autonomous Systems Engineer,106271,USD,Mid,Freelance,switzerland,Small,switzerland,100,Associate,3,Retail,2024-04-21,2024-05-21,9.1,Autonomous Tech
AI10669,Principal Data Scientist,69601,USD,Senior,Part Time,ireland,Small,ireland,100,PhD,7,Government,2024-08-23,2024-10-08,8.8,Machine Intelligence Group
AI10670,Deep Learning Engineer,258484,USD,Executive,Full Time,sweden,Large,denmark,0,Bachelor,12,Consulting,2024-12-08,2025-02-13,6.8,DeepTech Ventures
AI10671,Principal Data Scientist,98126,USD,Mid,Part Time,sweden,Mid,sweden,0,Associate,4,Real Estate,2024-04-17,2024-05-03,5.2,Advanced Robotics
AI10672,Data Analyst,110989,GBP,Mid,Contract,united kingdom,Mid,united kingdom,50,PhD,4,Manufacturing,2024-01-08,2024-02-23,8.9,Autonomous Tech
AI10673,Robotics Engineer,70093,EUR,Mid,Part Time,netherlands,Small,netherlands,100,Bachelor,4,Consulting,2025-01-29,2025-04-03,9.8,Smart Analytics
AI10674,AI Research Scientist,90973,USD,Entry,Full Time,switzerland,Mid,switzerland,100,Bachelor,0,Consulting,2025-04-03,2025-04-18,9.1,Autonomous Tech
AI10675,Computer Vision Engineer,143432,EUR,Senior,Part Time,netherlands,Small,netherlands,50,Associate,7,Real Estate,2025-01-25,2025-03-07,7.8,Quantum Computing Inc
AI10676,Data Analyst,104903,USD,Mid,Freelance,australia,Mid,australia,0,PhD,3,Government,2024-04-13,2024-05-19,10.0,Algorithmic Solutions
AI10677,AI Research Scientist,129114,USD,Senior,Part Time,denmark,Small,denmark,0,Associate,5,Consulting,2025-03-03,2025-05-11,5.1,AI Innovations
AI10678,Data Scientist,103207,USD,Senior,Freelance,south korea,Large,canada,100,Bachelor,8,Finance,2024-03-10,2024-04-05,9.6,Future Systems
AI10679,AI Research Scientist,131640,USD,Senior,Full Time,denmark,Small,denmark,100,PhD,7,Real Estate,2024-09-29,2024-11-27,9.2,Cognitive Computing
AI10680,ML Ops Engineer,47908,USD,Mid,Freelance,finland,Small,finland,100,Bachelor,2,Real Estate,2024-10-08,2024-11-17,5.5,Autonomous Tech
AI10681,AI Software Engineer,83178,USD,Senior,Contract,finland,Large,finland,100,PhD,9,Transportation,2025-01-26,2025-04-07,9.4,Digital Transformation LLC
AI10682,NLP Engineer,60774,USD,Entry,Full Time,sweden,Large,sweden,0,PhD,0,Manufacturing,2024-09-20,2024-11-17,6.7,Smart Analytics
AI10683,Data Engineer,135193,USD,Senior,Part Time,denmark,Mid,denmark,100,Associate,8,Energy,2024-08-13,2024-09-30,9.8,TechCorp Inc
AI10684,Machine Learning Engineer,63327,USD,Entry,Part Time,singapore,Large,singapore,100,PhD,0,Healthcare,2025-01-05,2025-03-13,9.6,Smart Analytics
AI10685,Research Scientist,48254,EUR,Entry,Part Time,france,Small,france,100,PhD,0,Government,2025-04-05,2025-06-12,9.8,Smart Analytics
AI10686,Deep Learning Engineer,123463,EUR,Senior,Freelance,france,Small,france,0,Associate,9,Healthcare,2024-05-21,2024-07-03,9.4,Cognitive Computing
AI10687,Data Engineer,121985,USD,Executive,Freelance,finland,Small,finland,0,Master,13,Technology,2025-03-01,2025-04-19,7.3,Neural Networks Co
AI10688,Machine Learning Engineer,164046,EUR,Executive,Contract,france,Small,finland,100,Associate,19,Media,2024-03-01,2024-04-30,9.0,Digital Transformation LLC
AI10689,AI Consultant,85489,USD,Senior,Full Time,china,Large,india,100,Master,6,Healthcare,2024-12-12,2025-01-25,7.5,AI Innovations
AI10690,Principal Data Scientist,244234,USD,Executive,Full Time,united states,Small,united states,100,Bachelor,17,Consulting,2024-11-27,2024-12-28,9.3,Predictive Systems
AI10691,AI Architect,76630,USD,Senior,Contract,india,Mid,israel,100,Associate,7,Media,2024-10-25,2024-11-12,6.3,Advanced Robotics
AI10692,Computer Vision Engineer,261046,GBP,Executive,Freelance,united kingdom,Large,united kingdom,100,Associate,13,Consulting,2024-01-17,2024-02-10,5.1,TechCorp Inc
AI10693,Deep Learning Engineer,135823,USD,Executive,Freelance,sweden,Small,sweden,50,Associate,13,Telecommunications,2025-01-31,2025-03-25,5.4,TechCorp Inc
AI10694,ML Ops Engineer,80737,EUR,Entry,Freelance,germany,Mid,sweden,0,Associate,1,Finance,2024-08-05,2024-10-12,8.3,Machine Intelligence Group
AI10695,Robotics Engineer,68761,USD,Mid,Contract,ireland,Large,ireland,50,Master,2,Automotive,2024-12-26,2025-02-19,5.8,Cognitive Computing
AI10696,Robotics Engineer,60553,USD,Mid,Freelance,south korea,Small,south korea,100,Bachelor,4,Education,2024-12-12,2025-02-10,7.9,AI Innovations
AI10697,Deep Learning Engineer,123794,USD,Senior,Part Time,denmark,Small,denmark,0,PhD,6,Manufacturing,2024-01-21,2024-02-23,8.3,Future Systems
AI10698,Research Scientist,103845,EUR,Mid,Contract,germany,Large,australia,100,PhD,2,Retail,2025-04-20,2025-05-28,5.9,Predictive Systems
AI10699,Machine Learning Engineer,115744,USD,Executive,Freelance,austria,Small,france,0,Master,16,Telecommunications,2025-04-14,2025-05-01,7.4,TechCorp Inc
AI10700,Autonomous Systems Engineer,134398,EUR,Senior,Contract,germany,Large,israel,100,PhD,6,Manufacturing,2025-02-26,2025-03-23,7.6,DeepTech Ventures
AI10701,Robotics Engineer,63454,EUR,Entry,Contract,germany,Small,germany,100,Master,0,Gaming,2024-11-05,2025-01-12,8.0,Autonomous Tech
AI10702,AI Specialist,185030,USD,Senior,Full Time,singapore,Large,austria,100,Master,6,Gaming,2025-01-18,2025-03-20,5.8,Future Systems
AI10703,Data Engineer,110564,USD,Mid,Freelance,united states,Mid,united states,100,PhD,4,Education,2024-10-10,2024-12-09,5.1,AI Innovations
AI10704,Machine Learning Researcher,103605,EUR,Mid,Freelance,france,Large,israel,0,Associate,2,Real Estate,2024-05-05,2024-06-22,5.7,Autonomous Tech
AI10705,Deep Learning Engineer,145649,USD,Executive,Freelance,india,Mid,india,50,Bachelor,15,Automotive,2024-08-03,2024-08-20,10.0,Future Systems
AI10706,Head of AI,95800,USD,Executive,Full Time,south korea,Small,finland,0,Master,19,Gaming,2024-03-19,2024-04-25,9.7,AI Innovations
AI10707,Deep Learning Engineer,107441,USD,Senior,Full Time,china,Mid,china,100,Associate,6,Finance,2024-11-04,2024-12-31,9.6,TechCorp Inc
AI10708,NLP Engineer,88676,USD,Mid,Full Time,canada,Small,canada,50,Associate,4,Finance,2024-09-25,2024-11-27,8.7,DeepTech Ventures
AI10709,Machine Learning Researcher,109171,EUR,Senior,Contract,germany,Small,netherlands,100,Bachelor,8,Real Estate,2025-03-31,2025-04-27,6.9,Neural Networks Co
AI10710,Machine Learning Researcher,142197,USD,Executive,Freelance,singapore,Small,singapore,50,Associate,14,Consulting,2025-03-12,2025-03-31,5.2,DataVision Ltd
AI10711,Data Analyst,93341,GBP,Mid,Contract,united kingdom,Mid,united kingdom,100,PhD,4,Real Estate,2025-02-16,2025-04-21,8.7,AI Innovations
AI10712,Machine Learning Engineer,83313,GBP,Mid,Part Time,united kingdom,Mid,united kingdom,0,Associate,3,Retail,2024-10-10,2024-11-18,8.8,Advanced Robotics
AI10713,Head of AI,158745,GBP,Senior,Contract,united kingdom,Large,sweden,50,Associate,5,Finance,2024-10-01,2024-11-10,6.1,DataVision Ltd
AI10714,AI Architect,120637,USD,Entry,Full Time,switzerland,Large,switzerland,100,Master,0,Retail,2024-01-18,2024-03-17,10.0,DeepTech Ventures
AI10715,Research Scientist,44831,USD,Entry,Part Time,finland,Small,india,50,Associate,1,Retail,2025-03-14,2025-04-22,5.7,TechCorp Inc
AI10716,Machine Learning Researcher,170314,USD,Executive,Part Time,india,Mid,canada,0,Bachelor,16,Gaming,2024-04-28,2024-05-16,6.4,Advanced Robotics
AI10717,Autonomous Systems Engineer,82237,USD,Entry,Contract,denmark,Mid,china,100,PhD,1,Real Estate,2024-05-07,2024-06-12,8.8,Quantum Computing Inc
AI10718,Machine Learning Engineer,146642,USD,Executive,Full Time,ireland,Large,ireland,50,Associate,13,Healthcare,2024-06-02,2024-08-11,8.2,AI Innovations
AI10719,Data Engineer,65049,EUR,Entry,Full Time,germany,Mid,austria,50,Bachelor,1,Energy,2024-08-28,2024-10-15,5.9,Smart Analytics
AI10720,AI Architect,73843,GBP,Entry,Part Time,united kingdom,Large,united kingdom,100,Master,1,Telecommunications,2024-07-05,2024-08-28,6.1,Cognitive Computing
AI10721,Machine Learning Researcher,61147,USD,Entry,Full Time,ireland,Large,china,50,PhD,0,Telecommunications,2024-07-21,2024-09-28,7.5,Cognitive Computing
AI10722,Deep Learning Engineer,157366,EUR,Senior,Freelance,netherlands,Large,netherlands,0,Associate,7,Technology,2024-02-01,2024-03-18,7.5,Advanced Robotics
AI10723,AI Research Scientist,37048,USD,Entry,Part Time,israel,Small,israel,0,Bachelor,0,Consulting,2024-08-08,2024-10-08,6.9,DataVision Ltd
AI10724,Autonomous Systems Engineer,45088,USD,Entry,Contract,south korea,Large,south korea,50,Associate,1,Consulting,2025-03-07,2025-05-06,8.2,Digital Transformation LLC
AI10725,Computer Vision Engineer,93219,USD,Entry,Contract,united states,Mid,united states,0,Bachelor,1,Real Estate,2025-02-28,2025-05-03,9.1,Cognitive Computing
AI10726,Deep Learning Engineer,166407,USD,Mid,Part Time,switzerland,Large,switzerland,100,PhD,4,Healthcare,2025-02-02,2025-03-16,5.3,Future Systems
AI10727,Principal Data Scientist,63341,EUR,Entry,Full Time,france,Large,norway,100,Bachelor,0,Real Estate,2024-11-08,2024-11-30,9.3,Autonomous Tech
AI10728,ML Ops Engineer,101570,USD,Senior,Full Time,india,Large,switzerland,50,Bachelor,8,Manufacturing,2024-12-16,2025-02-08,7.5,Algorithmic Solutions
AI10729,Data Analyst,57556,USD,Mid,Full Time,austria,Small,austria,50,Master,4,Real Estate,2024-12-18,2025-02-12,7.7,AI Innovations
AI10730,Machine Learning Researcher,61740,USD,Entry,Contract,australia,Small,australia,0,Associate,0,Education,2024-09-11,2024-11-05,7.1,Autonomous Tech
AI10731,Autonomous Systems Engineer,120829,USD,Senior,Full Time,singapore,Mid,australia,0,Associate,9,Telecommunications,2025-02-24,2025-05-06,8.4,AI Innovations
AI10732,NLP Engineer,67335,USD,Mid,Part Time,finland,Large,finland,50,PhD,4,Energy,2024-04-19,2024-06-08,9.9,Cloud AI Solutions
AI10733,Machine Learning Engineer,164611,EUR,Executive,Contract,germany,Large,germany,100,Bachelor,17,Telecommunications,2024-06-22,2024-07-10,6.5,Quantum Computing Inc
AI10734,ML Ops Engineer,215292,USD,Executive,Full Time,sweden,Mid,sweden,50,Master,16,Telecommunications,2025-01-25,2025-02-08,9.4,TechCorp Inc
AI10735,Computer Vision Engineer,76440,EUR,Mid,Contract,netherlands,Small,singapore,50,Master,2,Finance,2024-07-01,2024-08-09,5.1,Advanced Robotics
AI10736,AI Software Engineer,104690,USD,Executive,Part Time,finland,Mid,finland,100,Bachelor,13,Education,2025-03-10,2025-04-08,8.6,Quantum Computing Inc
AI10737,Robotics Engineer,126424,EUR,Senior,Freelance,france,Small,france,100,Associate,7,Healthcare,2025-03-07,2025-05-16,5.2,Smart Analytics
AI10738,Robotics Engineer,217661,EUR,Executive,Part Time,netherlands,Large,netherlands,100,Master,18,Automotive,2025-01-30,2025-04-13,7.3,TechCorp Inc
AI10739,Head of AI,77762,EUR,Mid,Contract,france,Mid,france,100,Bachelor,3,Education,2024-07-12,2024-08-02,5.9,Future Systems
AI10740,AI Product Manager,116168,EUR,Senior,Part Time,germany,Mid,germany,100,Associate,6,Technology,2024-10-07,2024-11-14,9.7,Advanced Robotics
AI10741,Autonomous Systems Engineer,264244,USD,Executive,Full Time,united states,Mid,united states,100,Master,13,Retail,2024-10-30,2025-01-04,6.0,Advanced Robotics
AI10742,ML Ops Engineer,83181,USD,Senior,Contract,india,Mid,australia,50,Associate,5,Media,2025-04-11,2025-05-25,8.3,Algorithmic Solutions
AI10743,Principal Data Scientist,107350,USD,Senior,Contract,israel,Large,israel,100,Master,8,Real Estate,2025-02-17,2025-03-24,6.4,Future Systems
AI10744,ML Ops Engineer,96850,USD,Senior,Part Time,israel,Mid,denmark,0,Bachelor,6,Technology,2025-01-26,2025-04-08,6.0,Predictive Systems
AI10745,Machine Learning Engineer,81354,EUR,Entry,Part Time,netherlands,Mid,netherlands,0,Bachelor,0,Telecommunications,2025-03-19,2025-04-07,8.2,Digital Transformation LLC
AI10746,NLP Engineer,170408,USD,Executive,Full Time,finland,Mid,finland,0,Bachelor,10,Transportation,2024-12-21,2025-02-16,7.8,Algorithmic Solutions
AI10747,Data Analyst,177656,USD,Executive,Freelance,canada,Large,canada,50,PhD,14,Healthcare,2024-08-25,2024-10-15,7.9,Autonomous Tech
AI10748,AI Software Engineer,179613,USD,Senior,Contract,singapore,Large,singapore,50,PhD,5,Transportation,2024-05-20,2024-07-01,7.5,Neural Networks Co
AI10749,AI Research Scientist,125254,EUR,Senior,Part Time,germany,Small,germany,100,Associate,7,Government,2024-03-26,2024-05-04,8.3,Digital Transformation LLC
AI10750,Principal Data Scientist,108150,USD,Mid,Contract,sweden,Mid,canada,100,PhD,2,Consulting,2025-03-07,2025-05-18,8.8,AI Innovations
AI10751,Principal Data Scientist,158094,USD,Executive,Freelance,india,Large,india,0,Associate,10,Technology,2025-02-08,2025-03-20,5.8,Algorithmic Solutions
AI10752,Robotics Engineer,59896,USD,Entry,Freelance,australia,Large,sweden,0,PhD,0,Government,2024-02-27,2024-03-27,9.6,Cognitive Computing
AI10753,Data Analyst,170963,USD,Executive,Freelance,singapore,Small,singapore,50,PhD,19,Gaming,2024-03-13,2024-04-02,5.8,Cognitive Computing
AI10754,Data Scientist,78625,EUR,Entry,Contract,netherlands,Large,netherlands,0,Associate,0,Automotive,2025-04-27,2025-06-15,6.3,Future Systems
AI10755,AI Specialist,50004,USD,Entry,Freelance,finland,Small,denmark,50,Master,0,Education,2024-12-24,2025-02-11,9.3,DeepTech Ventures
AI10756,Data Analyst,47461,USD,Entry,Full Time,israel,Large,israel,50,Bachelor,1,Real Estate,2025-04-22,2025-06-25,7.1,Machine Intelligence Group
AI10757,AI Software Engineer,184957,USD,Senior,Freelance,denmark,Large,denmark,100,Associate,8,Retail,2024-03-25,2024-05-28,10.0,Advanced Robotics
AI10758,Machine Learning Engineer,145701,USD,Senior,Freelance,united states,Mid,united states,50,Bachelor,8,Government,2024-06-17,2024-07-18,7.8,Cognitive Computing
AI10759,Research Scientist,65617,EUR,Entry,Full Time,netherlands,Small,finland,0,Bachelor,1,Telecommunications,2024-10-14,2024-11-12,5.2,Autonomous Tech
AI10760,Head of AI,138286,USD,Senior,Part Time,australia,Large,australia,0,PhD,5,Automotive,2024-06-08,2024-07-17,5.5,Cognitive Computing
AI10761,AI Software Engineer,48880,EUR,Entry,Freelance,france,Mid,germany,0,Associate,0,Consulting,2024-11-10,2024-12-25,8.6,Autonomous Tech
AI10762,AI Software Engineer,216969,GBP,Executive,Contract,united kingdom,Large,norway,50,Master,12,Media,2024-12-17,2025-01-25,7.7,Neural Networks Co
AI10763,AI Architect,117841,USD,Senior,Full Time,south korea,Large,south korea,0,Associate,8,Consulting,2024-04-17,2024-06-11,9.2,Neural Networks Co
AI10764,Head of AI,32907,USD,Entry,Full Time,india,Small,india,50,Master,1,Healthcare,2024-10-06,2024-11-08,8.2,Predictive Systems
AI10765,AI Product Manager,131007,EUR,Mid,Part Time,netherlands,Large,netherlands,0,PhD,4,Energy,2024-05-19,2024-06-10,5.8,Cognitive Computing
AI10766,AI Architect,158666,USD,Senior,Contract,singapore,Large,singapore,50,Bachelor,9,Manufacturing,2024-09-11,2024-10-04,9.0,Advanced Robotics
AI10767,AI Specialist,249723,USD,Executive,Full Time,canada,Large,singapore,0,PhD,17,Energy,2024-08-04,2024-10-11,8.4,Cognitive Computing
AI10768,ML Ops Engineer,81623,USD,Senior,Full Time,israel,Mid,israel,100,PhD,6,Automotive,2025-02-04,2025-03-06,9.9,TechCorp Inc
AI10769,ML Ops Engineer,82342,USD,Mid,Part Time,austria,Large,israel,100,Bachelor,4,Government,2024-12-09,2025-01-15,5.2,Machine Intelligence Group
AI10770,Machine Learning Researcher,107075,USD,Senior,Contract,singapore,Small,singapore,0,Bachelor,9,Energy,2024-07-29,2024-08-29,7.5,AI Innovations
AI10771,Data Analyst,53730,USD,Entry,Full Time,austria,Mid,denmark,50,Bachelor,1,Finance,2024-01-08,2024-03-16,5.7,AI Innovations
AI10772,Autonomous Systems Engineer,67746,USD,Entry,Full Time,canada,Mid,norway,0,Associate,1,Finance,2025-01-12,2025-03-13,7.9,Autonomous Tech
AI10773,AI Specialist,139091,USD,Mid,Freelance,norway,Mid,norway,50,Bachelor,3,Finance,2025-04-05,2025-05-29,7.5,Neural Networks Co
AI10774,ML Ops Engineer,163728,EUR,Senior,Contract,germany,Large,germany,100,Associate,9,Gaming,2025-04-11,2025-06-12,6.8,Neural Networks Co
AI10775,AI Product Manager,42239,USD,Entry,Contract,japan,Large,japan,50,Master,0,Media,2025-03-06,2025-05-18,8.2,Digital Transformation LLC
AI10776,AI Product Manager,116310,GBP,Senior,Contract,united kingdom,Mid,united kingdom,50,Associate,7,Government,2024-11-09,2025-01-12,7.2,Future Systems
AI10777,Data Engineer,99820,USD,Senior,Contract,ireland,Mid,ireland,100,PhD,7,Technology,2024-01-02,2024-01-18,8.0,Cognitive Computing
AI10778,Principal Data Scientist,244280,EUR,Executive,Contract,germany,Mid,india,0,Bachelor,10,Transportation,2024-06-01,2024-07-02,6.8,Autonomous Tech
AI10779,NLP Engineer,92385,GBP,Mid,Full Time,united kingdom,Mid,united kingdom,0,PhD,3,Consulting,2024-11-24,2025-01-23,7.5,Machine Intelligence Group
AI10780,Principal Data Scientist,130938,USD,Senior,Full Time,singapore,Large,singapore,50,PhD,8,Education,2025-01-07,2025-02-05,6.0,Cloud AI Solutions
AI10781,NLP Engineer,176405,USD,Senior,Full Time,united states,Large,united states,100,Bachelor,6,Media,2024-06-26,2024-08-30,8.6,Autonomous Tech
AI10782,Machine Learning Researcher,80209,USD,Senior,Full Time,finland,Small,finland,0,Bachelor,5,Consulting,2024-02-26,2024-04-19,8.7,Machine Intelligence Group
AI10783,NLP Engineer,239265,USD,Executive,Full Time,sweden,Mid,sweden,0,Associate,11,Government,2025-03-08,2025-05-14,9.0,AI Innovations
AI10784,Data Analyst,204259,USD,Senior,Part Time,switzerland,Large,switzerland,50,Associate,7,Government,2024-06-25,2024-08-06,6.6,Algorithmic Solutions
AI10785,Head of AI,180794,EUR,Executive,Full Time,netherlands,Small,austria,0,Master,17,Telecommunications,2024-05-20,2024-07-14,9.6,Digital Transformation LLC
AI10786,Data Analyst,117834,USD,Executive,Part Time,japan,Mid,japan,100,Master,15,Education,2024-05-14,2024-07-16,7.1,Future Systems
AI10787,NLP Engineer,66276,USD,Senior,Freelance,china,Small,canada,100,Associate,8,Energy,2025-04-06,2025-04-27,8.3,Quantum Computing Inc
AI10788,Machine Learning Researcher,49284,USD,Entry,Part Time,finland,Mid,switzerland,100,Associate,0,Transportation,2024-03-08,2024-05-03,8.7,DeepTech Ventures
